title,price,area,price_per_sqft,locality,city,property_type,bedroom_num,bathroom_num,balcony_num,furnished,age,total_floors,latitude,longitude
 ,5200000,559,9302.32558139535,Kasaradavali Thane,Mumbai,Apartment,1,1,0,Unfurnished,4,1,19.27029419,72.96857452
 ,100000000,1600,62500.0,Vile Parle,Mumbai,Apartment,4,4,0,Unfurnished,6,1,19.11406326,72.83135223
Reputed Builder Spring Grove Uno Society,7500000,410,18292.682926829268,Kandivali,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.19770813,72.87263489
 ,5790000,682,8489.736070381232,Kasaradavali Thane,Mumbai,Apartment,1,2,0,Unfurnished,4,1,19.26675606,72.96956635
 ,9090000,951,9558.359621451104,Kasaradavali Thane,Mumbai,Apartment,2,2,0,Semi-Furnished,4,1,19.26821518,72.97315979
 ,5299999,642,8255.45015576324,Kasaradavali Thane,Mumbai,Apartment,1,2,0,Unfurnished,4,1,19.26808357,72.96931458
SD Siennaa Wing D,23000000,945,24338.624338624337,Kandivali,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.20595741,72.87180328
Vajinath The Residences,8700000,1124,7740.213523131672,Kalyan,Mumbai,Apartment,2,2,0,Semi-Furnished,5,1,19.26209068,73.14604187
Raj 127 Raj Homes,6800000,655,10381.679389312978,Mira Road,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.26703453,72.871315
Mayfair Akshay,55000000,1800,30555.555555555555,Andheri,Mumbai,Apartment,3,3,0,Semi-Furnished,8,1,19.14114189,72.82420349
Sunny Orchid Bliss,9200000,1100,8363.636363636364,Ulwe,Mumbai,Apartment,2,2,0,Unfurnished,3,1,18.96593475,73.02146149
Jagani Flower Valley,8500000,900,9444.444444444445,Kalyan,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.25943756,73.12046814
Chheda Avighna,10200000,1062,9604.5197740113,Mira Road,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.29721451,72.87187958
Tharwani Riverdale Vista,7100000,985,7208.121827411168,Kalyan,Mumbai,Apartment,2,2,0,Semi-Furnished,8,1,19.2626152,73.14559937
Omkar Alta Monte,28000000,846,33096.92671394799,Malad,Mumbai,Apartment,2,3,0,Semi-Furnished,0,1,19.18372345,72.86148071
 ,18900000,800,23625.0,Mulund,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.17477226,72.94526672
 ,26000000,1020,25490.196078431374,Prabhadevi,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.01009941,72.82971954
 ,65000000,1500,43333.333333333336,Dadar,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.01501846,72.83882141
 ,7500000,200,37500.0,Lower Parel,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.00004578,72.82814026
Satyam The Regents park,8500000,1000,8500.0,Taloja,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.04730034,73.06990051
Today Oxyfresh Homes,9900000,1000,9900.0,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.08944893,73.07676697
Hiranandani Aura,10000000,750,13333.333333333334,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,0,1,18.9363308,73.18986511
Today Aamod,5000000,780,6410.25641025641,Panvel,Mumbai,Apartment,1,1,0,Unfurnished,0,1,18.98917961,73.11742401
Balaji The Ambience,3500000,658,5319.148936170212,Taloja,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.07429886,73.11659241
Godrej The Highlands Godrej City,5400000,780,6923.076923076923,Panvel,Mumbai,Apartment,1,1,0,Unfurnished,0,1,18.93676376,73.18147278
 ,18500000,1000,18500.0,Chembur,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.04731178,72.89689636
Sheth Vasant Sagar,17600000,950,18526.315789473683,Kandivali,Mumbai,Apartment,2,2,0,Semi-Furnished,12,1,19.20872879,72.87319946
Progressive Mangalam,3500000,700,5000.0,Koper Khairane,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.07828712,73.07828522
Reputed Builder Shapoorji Pallonji Epsilon Astron Tower,26500000,950,27894.736842105263,Kandivali,Mumbai,Apartment,2,2,0,Unfurnished,4,1,19.21030617,72.86837769
Reputed Builder Green Vatika CHS,16500000,850,19411.764705882353,Kandivali,Mumbai,Apartment,2,2,0,Unfurnished,14,1,19.21281815,72.86901855
 ,16500000,850,19411.764705882353,Kandivali,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.2081356,72.87116241
Nisarg Greens Phase 2 E,3599000,700,5141.428571428572,Ambernath,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.20701027,73.18536377
Patel Ram Ambar,2748000,700,3925.714285714286,Ambernath,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.19906807,73.19509888
 ,6400000,670,9552.23880597015,Kharghar,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.04979515,73.07844543
Balaji Arpan,11500000,1100,10454.545454545454,Kharghar,Mumbai,Apartment,2,2,0,Furnished,13,1,19.06352615,73.05749512
Monarch Fortune,11500000,1100,10454.545454545454,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,12,1,19.06352615,73.05749512
 ,13000000,1125,11555.555555555555,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.0720787,73.0790863
 ,10000000,1100,9090.90909090909,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.06352615,73.05749512
 ,11900000,1180,10084.745762711864,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,8,1,18.96635246,73.12533569
Dosti Eastern Bay,37000000,1010,36633.66336633663,Wadala,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.02209282,72.86715698
 ,7900000,1105,7149.321266968326,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,8,1,18.96832085,73.12882233
 ,3900000,680,5735.294117647059,Taloje,Mumbai,Apartment,1,1,0,Unfurnished,5,1,19.07429886,73.11659241
JSB Gokul Nakshatra,4500000,750,6000.0,Virar,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.45196724,72.80718231
Satya Shree Satya Shankar Residency,10700000,850,12588.235294117647,Thane,Mumbai,Apartment,2,2,0,Unfurnished,10,1,19.24264526,72.97179413
Kabra Happy Valley,12400000,950,13052.631578947368,Thane,Mumbai,Apartment,2,2,0,Furnished,14,1,19.23759651,72.97093201
Lodha Sterling,26500000,1650,16060.60606060606,Thane,Mumbai,Apartment,4,3,0,Unfurnished,1,1,19.23395538,72.98749542
Shraddha Classic,6800000,600,11333.333333333334,Bhandup,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.1570015,72.93418884
Shraddha Classic,6900000,600,11500.0,Bhandup,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.1570015,72.93418884
Shraddha Evoque,7600000,800,9500.0,Bhandup,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.15924072,72.93253326
Shraddha Evoque,7800000,800,9750.0,Bhandup,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.15924072,72.93253326
Shraddha Evoque,8000000,800,10000.0,Bhandup,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.15924072,72.93253326
Shree Mangesh Shraddha Priva,16000000,1100,14545.454545454546,Mulund,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.17701149,72.94730377
Shree Mangesh Shraddha Priva,10000000,680,14705.882352941177,Mulund,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.17701149,72.94730377
Shraddha Panorama,15000000,1000,15000.0,Nahur,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.17726326,72.94264221
Shraddha Panorama,9500000,650,14615.384615384615,Nahur,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.17726326,72.94264221
RNA NG Suncity,9000000,650,13846.153846153846,Kandivali,Mumbai,Apartment,1,2,0,Unfurnished,12,1,19.207407,72.87836456
Park,11000000,715,15384.615384615385,Kandivali,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.21244431,72.86897278
Strawberry The Address,7000000,750,9333.333333333334,Mira Road,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.29112434,72.8723526
CCI Rivali Park WinterGreen,29500000,1150,25652.17391304348,Borivali,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.21658516,72.86559296
Shanti Rishita Apartment,7300000,850,8588.235294117647,Mira Road,Mumbai,Apartment,2,2,0,Unfurnished,5,1,19.29603195,72.86982727
Today Aikyam,4200000,490,8571.42857142857,Kharghar,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.08660126,73.07303619
Meghna Heights,3600000,657,5479.45205479452,Kharghar,Mumbai,Apartment,1,2,0,Semi-Furnished,14,1,19.06855965,73.08152008
Sheth Vasant Sagar,17600000,950,18526.315789473683,Kandivali,Mumbai,Apartment,2,2,0,Semi-Furnished,12,1,19.20872879,72.87319946
Progressive Mangalam,3500000,700,5000.0,Koper Khairane,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.07828712,73.07828522
Reputed Builder Shapoorji Pallonji Epsilon Astron Tower,26500000,950,27894.736842105263,Kandivali,Mumbai,Apartment,2,2,0,Unfurnished,4,1,19.21030617,72.86837769
Reputed Builder Green Vatika CHS,16500000,850,19411.764705882353,Kandivali,Mumbai,Apartment,2,2,0,Unfurnished,14,1,19.21281815,72.86901855
 ,16500000,850,19411.764705882353,Kandivali,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.2081356,72.87116241
Nisarg Greens Phase 2 E,3599000,700,5141.428571428572,Ambernath,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.20701027,73.18536377
Patel Ram Ambar,2748000,700,3925.714285714286,Ambernath,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.19906807,73.19509888
 ,6400000,670,9552.23880597015,Kharghar,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.04979515,73.07844543
Balaji Arpan,11500000,1100,10454.545454545454,Kharghar,Mumbai,Apartment,2,2,0,Furnished,13,1,19.06352615,73.05749512
Monarch Fortune,11500000,1100,10454.545454545454,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,12,1,19.06352615,73.05749512
 ,13000000,1125,11555.555555555555,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.0720787,73.0790863
 ,10000000,1100,9090.90909090909,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.06352615,73.05749512
 ,11900000,1180,10084.745762711864,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,8,1,18.96635246,73.12533569
Dosti Eastern Bay,37000000,1010,36633.66336633663,Wadala,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.02209282,72.86715698
 ,7900000,1105,7149.321266968326,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,8,1,18.96832085,73.12882233
 ,3900000,680,5735.294117647059,Taloje,Mumbai,Apartment,1,1,0,Unfurnished,5,1,19.07429886,73.11659241
JSB Gokul Nakshatra,4500000,750,6000.0,Virar,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.45196724,72.80718231
Satya Shree Satya Shankar Residency,10700000,850,12588.235294117647,Thane,Mumbai,Apartment,2,2,0,Unfurnished,10,1,19.24264526,72.97179413
Kabra Happy Valley,12400000,950,13052.631578947368,Thane,Mumbai,Apartment,2,2,0,Furnished,14,1,19.23759651,72.97093201
Lodha Sterling,26500000,1650,16060.60606060606,Thane,Mumbai,Apartment,4,3,0,Unfurnished,1,1,19.23395538,72.98749542
 ,4100000,650,6307.692307692308,Panvel,Mumbai,Apartment,1,2,0,Unfurnished,8,1,18.94446754,73.13665771
JP North Phase 6 Alexa,7300000,750,9733.333333333334,Mira Road,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.28165245,72.88603973
 ,6300000,1050,6000.0,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,8,1,18.94446182,73.13666534
Reputed Builder Mauli Darshan,13500000,1125,12000.0,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,16,1,19.04068375,73.07875824
Cosmos Habitate Harmony B Wing,11000000,980,11224.489795918367,Thane,Mumbai,Apartment,2,2,0,Unfurnished,5,1,19.21817207,72.98071289
Sapphire Heights,8500000,1100,7727.272727272727,Khar,Mumbai,Apartment,2,2,0,Unfurnished,11,1,19.07259941,73.0763092
Bhavani Krishna Majesty,10500000,1150,9130.434782608696,Kharghar,Mumbai,Apartment,2,2,0,Furnished,10,1,19.07089233,73.07003021
 ,12500000,1125,11111.111111111111,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.04979515,73.07844543
 ,13000000,1250,10400.0,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.04951477,73.07559204
 ,13000000,1250,10400.0,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.04951477,73.07559204
Paradise Paradise Sai World Empire,18300000,1310,13969.465648854963,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.07197189,73.08110809
Larkins Pride Palms,9000000,600,15000.0,Thane,Mumbai,Apartment,1,2,0,Unfurnished,3,1,19.23244095,72.98609161
 ,14000000,1250,11200.0,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.06076813,73.08040619
 ,14000000,1250,11200.0,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.06076813,73.08040619
Squarefeet Metropolis Rivera,4500000,520,8653.846153846154,Thane,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.26938438,72.97092438
Rudra Om Rudra,14500000,1200,12083.333333333334,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,9,1,19.04998589,73.07302856
Reputed Builder Tulsi Mangalam,17500000,1650,10606.060606060606,Kharghar,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.04291344,73.06665802
Reputed Builder Tulsi Mangalam,17500000,1650,10606.060606060606,Kharghar,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.04291344,73.06665802
Ravindra Dhaya Zuge Triveni Apartment,10500000,1100,9545.454545454546,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,1,1,19.04979515,73.07844543
 ,9500000,1025,9268.292682926829,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.04979515,73.07844543
Ravindra Dhaya Zuge Triveni Apartment,10500000,1100,9545.454545454546,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,1,1,19.04979515,73.07844543
Arihant Abhilasha,11000000,1050,10476.190476190477,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,11,1,19.07089233,73.07003021
GHP Sonnet,7500000,700,10714.285714285714,Kharghar,Mumbai,Apartment,1,1,0,Semi-Furnished,7,1,19.07066727,73.07332611
 ,5900000,658,8966.565349544073,Kharghar,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.06352615,73.05749512
 ,9900000,1120,8839.285714285714,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.06352615,73.05749512
 ,14000000,1125,12444.444444444445,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.04291344,73.06665802
Shah Arcade,11000000,1000,11000.0,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,11,1,19.04327202,73.06098938
 ,11500000,1115,10313.90134529148,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.07089233,73.07003021
 ,12500000,1125,11111.111111111111,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.0720787,73.0790863
 ,12500000,1500,8333.333333333334,Kharghar,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.06352615,73.05749512
 ,12500000,1500,8333.333333333334,Kharghar,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.06352615,73.05749512
Reputed Builder Prathmesh Apartment,9200000,1000,9200.0,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.04979515,73.07844543
 ,13000000,1125,11555.555555555555,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.04998589,73.07302856
 ,15200000,1550,9806.451612903225,Kharghar,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.0669384,73.07126617
 ,15200000,1550,9806.451612903225,Kharghar,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.0669384,73.07126617
Goodwill Paradise,14500000,1250,11600.0,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,10,1,19.04068375,73.07875824
Goodwill Paradise,14500000,1250,11600.0,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,10,1,19.04068375,73.07875824
Tricity Pristine,15500000,1550,10000.0,Kharghar,Mumbai,Apartment,3,3,0,Unfurnished,9,1,19.03447914,73.07565308
Tridhaatu Aranya,67700000,2152,31459.10780669145,Deonar,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.03983498,72.91130066
 ,10500000,1200,8750.0,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.06996536,73.08313751
Shapoorji Pallonji Alpine Shapoorji Pallonji,32700000,1040,31442.30769230769,Kandivali,Mumbai,Apartment,3,2,0,Unfurnished,3,1,19.20620918,72.87017822
Meena Residency,10500000,1200,8750.0,Kharghar,Mumbai,Apartment,2,2,0,Semi-Furnished,11,1,19.07247925,73.0797348
Shapoorji Pallonji Alpine Shapoorji Pallonji,32600000,1040,31346.153846153848,Kandivali,Mumbai,Apartment,3,2,0,Unfurnished,3,1,19.20620918,72.87017822
Shapoorji Pallonji Alpine Shapoorji Pallonji,32500000,1040,31250.0,Kandivali,Mumbai,Apartment,3,2,0,Unfurnished,3,1,19.20620918,72.87017822
 ,14500000,925,15675.675675675675,Borivali,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.22641754,72.86497498
Tulsi Aura,9200000,680,13529.411764705883,Ghansoli,Mumbai,Apartment,1,1,0,Unfurnished,8,1,19.12237549,72.99855804
 ,19500000,930,20967.74193548387,Kandivali,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.20205116,72.87076569
Rustomjee La Vie,13500000,1100,12272.727272727272,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.20981407,72.97875214
Unique Poonam Estate Cluster 1,10500000,955,10994.76439790576,Mira Road,Mumbai,Apartment,2,2,0,Semi-Furnished,11,1,19.27622032,72.8717041
Gagangiri Tower,21500000,850,25294.117647058825,Mulund,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.16234016,72.95566559
Rustomjee La Vie,12500000,1050,11904.761904761905,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.20981407,72.97875214
JP Codename StarLife,8800000,850,10352.941176470587,Mira Road,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.27948761,72.86984253
JP Codename StarLife,5800000,650,8923.076923076924,Mira Road,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.27948761,72.86984253
Sainath Residency,8000000,620,12903.225806451614,Bhandup,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.15318108,72.93383789
Sainath Residency,8300000,630,13174.603174603175,Bhandup,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.15318108,72.93383789
Sainath Residency,7800000,600,13000.0,Bhandup,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.15318108,72.93383789
Sai Balaji Emrald,7050000,838,8412.887828162291,Dombivali,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.22271729,73.10041809
Sainath Residency,7500000,600,12500.0,Bhandup,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.15318108,72.93383789
Sai Balaji Emrald,5050000,700,7214.285714285715,Dombivali,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.22271729,73.10041809
JP North Aviva,5500000,550,10000.0,Mira Road,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.28202057,72.8862915
 ,6150000,880,6988.636363636364,Thakurli,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.22306824,73.10228729
Shraddha Palacious,11600000,880,13181.818181818182,Bhandup,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.15318108,72.93383789
Oberoi Eternia Towers A to D,30000000,1675,17910.44776119403,Mulund,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.17102432,72.93897247
Hiranandani Obelia B,18500000,1100,16818.18181818182,Thane,Mumbai,Apartment,3,3,0,Semi-Furnished,1,1,19.25525093,72.98123169
Oberoi Eternia Towers A to D,31203700,1650,18911.333333333332,Mulund,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.17135048,72.93907928
Oberoi Eternia Towers A to D,52372800,2450,21376.65306122449,Mulund,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.1714077,72.93904877
Hiranandani Brookhill,51500000,2425,21237.113402061856,Thane,Mumbai,Apartment,4,4,0,Furnished,10,1,19.26019669,72.98513794
Neelkamal Nicco Residency,21700000,1180,18389.830508474577,Andheri,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.13868713,72.87084198
Vijay Residency III,16000000,1450,11034.48275862069,Thane,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.2544117,72.97285461
Amardeep Anutham,20000000,950,21052.63157894737,Mulund,Mumbai,Apartment,2,2,0,Semi-Furnished,1,1,19.16527939,72.95903015
 ,25000000,1300,19230.76923076923,Mulund,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.15246582,72.96372223
Raunak Maximum City,5500000,550,10000.0,Thane,Mumbai,Apartment,1,1,0,Furnished,0,1,19.26066017,72.96846008
 ,21500000,1050,20476.190476190477,Mulund,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.15246582,72.96372223
 ,59900000,1731,34604.27498555748,Bandra,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.05495262,72.82935333
Risland Risland The Icon,7500000,607,12355.848434925865,Thane,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.21686745,72.9930954
 ,16500000,1050,15714.285714285714,Powai,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.11909866,72.89984131
Ashar Axis,13000000,900,14444.444444444445,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.21450233,72.97677612
 ,11500000,900,12777.777777777777,Koper Khairane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.10633659,73.01086426
Piramal Vaikunth Cluster,11800000,709,16643.159379407618,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.2238369,72.99047852
Sanghvi Ecocity,9700000,1054,9203.03605313093,Mira Road,Mumbai,Apartment,2,2,0,Unfurnished,8,1,19.27293587,72.88097382
Om Sai Sai Heritage,3000000,590,5084.745762711865,Nala Sopara,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.43198586,72.81169128
Gami Reagan,22000000,1235,17813.765182186235,Ghansoli,Mumbai,Apartment,2,2,0,Unfurnished,1,1,19.11900902,73.00673676
Progressive Crown,20000000,1300,15384.615384615385,Koper Khairane,Mumbai,Apartment,3,2,0,Unfurnished,11,1,19.09330177,73.01537323
 ,18500000,1150,16086.95652173913,Vashi,Mumbai,Apartment,2,2,0,Furnished,0,1,19.06424141,73.00158691
Suvidha Jewel,12000000,650,18461.53846153846,Mulund,Mumbai,Apartment,1,2,0,Semi-Furnished,7,1,19.16368484,72.95683289
Umiya Oasis,9258968,950,9746.282105263157,Mira Road,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.28604317,72.87023163
 ,9245864,1050,8805.584761904762,Mira Road,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.28087616,72.87459564
Dosti West County,16000000,1400,11428.57142857143,Thane,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.21686745,72.9930954
Shapoorji Pallonji Alpine Shapoorji Pallonji,32800000,1040,31538.46153846154,Kandivali,Mumbai,Apartment,3,2,0,Unfurnished,3,1,19.20620918,72.87017822
RS Exotica,12000000,1100,10909.09090909091,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.07083893,73.07873535
Reputed Builder Dnyan Sarthi,6200000,650,9538.461538461539,Kharghar,Mumbai,Apartment,1,1,0,Unfurnished,4,1,19.04265976,73.06473541
Shanti Swayam Apartment,11300000,1200,9416.666666666666,Mira Road,Mumbai,Apartment,2,2,0,Semi-Furnished,17,1,19.28684807,72.87327576
Munish Queens Tower,4987500,895,5572.625698324023,Vasai,Mumbai,Apartment,2,1,0,Semi-Furnished,0,1,19.38308907,72.87561798
 ,7600000,710,10704.225352112677,Mira Road,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.29859543,72.87253571
GBK Vishwajeet Empire,4270000,945,4518.518518518518,Andheri,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.19995499,73.1866684
Pride,57000000,2022,28189.910979228487,Chembur,Mumbai,Apartment,4,4,0,Semi-Furnished,5,1,19.05871391,72.90290833
Reputed Builder Shapoorji Pallonji Epsilon Astron Tower,23000000,965,23834.19689119171,Kandivali,Mumbai,Apartment,2,2,0,Semi-Furnished,4,1,19.21030617,72.86837769
Reputed Builder Shapoorji Pallonji Epsilon Astron Tower,51000000,1564,32608.695652173912,Kandivali,Mumbai,Apartment,4,4,0,Semi-Furnished,4,1,19.21030617,72.86837769
Kosmos Royal Eksar,34000000,1100,30909.090909090908,Borivali,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.23183441,72.84420776
Thakur Jewel Tower,44000000,1545,28478.9644012945,Kandivali,Mumbai,Apartment,4,4,0,Semi-Furnished,9,1,19.20649529,72.87693787
Divisha Sanskriti Signature,19500000,950,20526.315789473683,Borivali,Mumbai,Apartment,2,2,0,Semi-Furnished,4,1,19.22984314,72.8420639
 ,35000000,1250,28000.0,Borivali,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.22982216,72.84204102
Hiranandani Silver Link,8700000,1000,8700.0,Thane,Mumbai,Apartment,1,1,0,Semi-Furnished,10,1,19.25841713,72.98527527
A G Windermere,7500000,875,8571.42857142857,Bhayandar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.30128479,72.84638977
Hiranandani Eagleridge,19200000,1000,19200.0,Thane,Mumbai,Apartment,2,2,0,Furnished,0,1,19.2564106,72.99015045
